0.143356
0.142960
0.154449
0.142578
0.053726
1.480057
2.613174
3.054520
2.319550
1.046295
-0.453445
0.647736
4.850693
7.507843
10.138565
13.505066
12.870316
13.543564
16.680023
18.014862
19.672302
20.028870
17.783936
12.908340
18.450150
18.448257
9.921844
6.544708
0.771469
-2.484222
-1.214874
-0.619583
-1.136459
11.587555
26.260284
53.495850
